1	1	N-	----NSF-	13442	Βίβλος	βιβλος	βιβλος	βίβλος	Bi/bloj	bibloj	bibloj	bi/bloj			
2	15	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
2	15	N-	----GSM-	9538	προφήτου	προφητου	προφητου	προφήτης	profh/tou	profhtou	profhtou	profh/thj			
2	15	V-	-PAPGSM-	566721	λέγοντος	λεγοντος	λεγοντος	λέγω	le/gontoj	legontoj	legontoj	le/gw			·
2	15	P-	--------	7	Ἐξ	ἐξ	εξ	ἐκ	E)c	e)c	ec	e)k			
2	15	N-	----GSF-	13634	Αἰγύπτου	αἰγυπτου	αιγυπτου	Αἴγυπτος	Ai)gu/ptou	ai)guptou	aiguptou	Ai/)guptoj			
2	15	V-	1AAI-S--	600705	ἐκάλεσα	ἐκαλεσα	εκαλεσα	καλέω	e)ka/lesa	e)kalesa	ekalesa	kale/w			
2	15	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
2	15	N-	----ASM-	9474	υἱόν	υἱον	υιον	υἱός	ui(o/n	ui(on	uion	ui(o/j			
2	15	RP	----GS--	13	μου	μου	μου	ἐγώ	mou	mou	mou	e)gw/			.
2	16	D-	--------	8	Τότε	τοτε	τοτε	τότε	To/te	tote	tote	to/te			
2	16	N-	----NSM-	9346	Ἡρῴδης	ἡρωδης	ηρωδης	Ἡρῴδης	H(rw/|dhj	h(rwdhj	hrwdhj	H(rw/|dhj			
2	16	V-	-AAPNSM-	568257	ἰδὼν	ἰδων	ιδων	ὁράω	i)dw\n	i)dwn	idwn	o(ra/w			
2	16	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
2	16	V-	3API-S--	2673281	ἐνεπαίχθη	ἐνεπαιχθη	ενεπαιχθη	ἐμπαίζω	e)nepai/xqh	e)nepaixqh	enepaixqh	e)mpai/zw			
2	16	P-	--------	7	ὑπὸ	ὑπο	υπο	ὑπό	u(po\	u(po	upo	u(po/			
2	16	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
2	16	N-	----GPM-	10050	μάγων	μαγων	μαγων	μάγος	ma/gwn	magwn	magwn	ma/goj			
2	16	V-	3API-S--	2673281	ἐθυμώθη	ἐθυμωθη	εθυμωθη	θυμόομαι	e)qumw/qh	e)qumwqh	equmwqh	qumo/omai			
2	16	D-	--------	8	λίαν	λιαν	λιαν	λίαν	li/an	lian	lian	li/an			,
2	16	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	16	V-	-AAPNSM-	568257	ἀποστείλας	ἀποστειλας	αποστειλας	ἀποστέλλω	a)postei/laj	a)posteilaj	aposteilaj	a)poste/llw			
2	16	V-	3AAI-S--	633473	ἀνεῖλεν	ἀνειλεν	ανειλεν	ἀναιρέω	a)nei~len	a)neilen	aneilen	a)naire/w			
2	16	A-	----APM-	9987	πάντας	παντας	παντας	πᾶς	pa/ntaj	pantaj	pantaj	pa~j			
2	16	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
2	16	N-	----APM-	9986	παῖδας	παιδας	παιδας	παῖς	pai~daj	paidaj	paidaj	pai~j			
2	16	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
2	16	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
2	16	N-	----DSF-	13698	Βηθλέεμ	βηθλεεμ	βηθλεεμ	Βηθλέεμ	Bhqle/em	bhqleem	bhqleem	Bhqle/em			
2	16	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	16	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
2	16	A-	----DPN-	18307	πᾶσι	πασι	πασι	πᾶς	pa~si	pasi	pasi	pa~j			
2	16	RA	----DPN-	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(			
2	16	N-	----DPN-	18306	ὁρίοις	ὁριοις	οριοις	ὅριον	o(ri/oij	o(rioij	orioij	o/(rion			
2	16	RP	----GSF-	13	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j			
2	16	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
2	16	A-	----GSM-	9539	διετοῦς	διετους	διετους	διετής	dietou~j	dietouj	dietouj	dieth/j			
2	16	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	16	D-	--------	8	κατωτέρω	κατωτερω	κατωτερω	κατωτέρω	katwte/rw	katwterw	katwterw	katwte/rw			,
2	16	P-	--------	7	κατὰ	κατα	κατα	κατά	kata\	kata	kata	kata/			
2	16	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
2	16	N-	----ASM-	9474	χρόνον	χρονον	χρονον	χρόνος	xro/non	xronon	xronon	xro/noj			
2	16	RR	----ASM-	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j			
2	16	V-	3AAI-S--	633473	ἠκρίβωσεν	ἠκριβωσεν	ηκριβωσεν	ἀκριβόω	h)kri/bwsen	h)kribwsen	hkribwsen	a)kribo/w			
2	16	P-	--------	7	παρὰ	παρα	παρα	παρά	para\	para	para	para/			
2	16	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
2	16	N-	----GPM-	10050	μάγων	μαγων	μαγων	μάγος	ma/gwn	magwn	magwn	ma/goj			.
2	17	D-	--------	8	τότε	τοτε	τοτε	τότε	to/te	tote	tote	to/te			
2	17	V-	3API-S--	2673281	ἐπληρώθη	ἐπληρωθη	επληρωθη	πληρόω	e)plhrw/qh	e)plhrwqh	eplhrwqh	plhro/w			
2	17	RA	----NSN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
2	17	V-	-APPNSN-	8997825	ῥηθὲν	ῥηθεν	ρηθεν	λέγω	r(hqe\n	r(hqen	rhqen	le/gw			
2	17	P-	--------	7	διὰ	δια	δια	διά	dia\	dia	dia	dia/			
2	17	N-	----GSM-	9538	Ἰερεμίου	ἰερεμιου	ιερεμιου	Ἰερεμίας	I)eremi/ou	i)eremiou	ieremiou	I)eremi/aj			
2	17	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
2	17	N-	----GSM-	9538	προφήτου	προφητου	προφητου	προφήτης	profh/tou	profhtou	profhtou	profh/thj			
2	17	V-	-PAPGSM-	566721	λέγοντος	λεγοντος	λεγοντος	λέγω	le/gontoj	legontoj	legontoj	le/gw			·
2	18	N-	----NSF-	13442	Φωνὴ	φωνη	φωνη	φωνή	Fwnh\	fwnh	fwnh	fwnh/			
2	18	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
2	18	N-	----DSF-	13698	Ῥαμὰ	ῥαμα	ραμα	Ῥαμά	R(ama\	r(ama	rama	R(ama/			
2	18	V-	3API-S--	2673281	ἠκούσθη	ἠκουσθη	ηκουσθη	ἀκούω	h)kou/sqh	h)kousqh	hkousqh	a)kou/w			,
2	18	N-	----NSM-	9346	κλαυθμὸς	κλαυθμος	κλαυθμος	κλαυθμός	klauqmo\j	klauqmoj	klauqmoj	klauqmo/j			
2	18	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	18	N-	----NSM-	9346	ὀδυρμὸς	ὀδυρμος	οδυρμος	ὀδυρμός	o)durmo\j	o)durmoj	odurmoj	o)durmo/j			
2	18	A-	----NSM-	9347	πολύς	πολυς	πολυς	πολύς	polu/j	poluj	poluj	polu/j			·
2	18	N-	----NSF-	13442	Ῥαχὴλ	ῥαχηλ	ραχηλ	Ῥαχήλ	R(axh\l	r(axhl	raxhl	R(axh/l			
2	18	V-	-PAPNSF-	566721	κλαίουσα	κλαιουσα	κλαιουσα	κλαίω	klai/ousa	klaiousa	klaiousa	klai/w			
2	18	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
2	18	N-	----APN-	18178	τέκνα	τεκνα	τεκνα	τέκνον	te/kna	tekna	tekna	te/knon			
2	18	RP	----GSF-	13	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j			,
2	18	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	18	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
2	18	V-	3IAI-S--	632449	ἤθελεν	ἠθελεν	ηθελεν	θέλω	h/)qelen	h)qelen	hqelen	qe/lw			
2	18	V-	-APN----	2411393	παρακληθῆναι	παρακληθηναι	παρακληθηναι	παρακαλέω	paraklhqh~nai	paraklhqhnai	paraklhqhnai	parakale/w			
2	18	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
2	18	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
2	18	V-	3PAI-P--	894081	εἰσίν	εἰσιν	εισιν	εἰμί	ei)si/n	ei)sin	eisin	ei)mi/			.
2	19	V-	-AAPGSM-	568257	Τελευτήσαντος	τελευτησαντος	τελευτησαντος	τελευτάω	Teleuth/santoj	teleuthsantoj	teleuthsantoj	teleuta/w			
2	19	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
2	19	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
2	19	N-	----GSM-	9538	Ἡρῴδου	ἡρωδου	ηρωδου	Ἡρῴδης	H(rw/|dou	h(rwdou	hrwdou	H(rw/|dhj			
2	19	X-	--------	5	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou\	i)dou	idou	i)dou/			
2	19	N-	----NSM-	9346	ἄγγελος	ἀγγελος	αγγελος	ἄγγελος	a/)ggeloj	a)ggeloj	aggeloj	a/)ggeloj			
2	19	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj			
2	19	V-	3PMI-S--	636033	φαίνεται	φαινεται	φαινεται	φαίνω	fai/netai	fainetai	fainetai	fai/nw			
2	19	P-	--------	7	κατ	κατ	κατ	κατά	kat	kat	kat	kata/			
2	19	N-	----ASN-	17666	ὄναρ	ὀναρ	οναρ	ὄναρ	o/)nar	o)nar	onar	o/)nar			
2	19	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
2	19	N-	----DSM-	9602	Ἰωσὴφ	ἰωσηφ	ιωσηφ	Ἰωσήφ	I)wsh\f	i)wshf	iwshf	I)wsh/f			
2	19	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
2	19	N-	----DSF-	13698	Αἰγύπτῳ	αἰγυπτω	αιγυπτω	Αἴγυπτος	Ai)gu/ptw|	ai)guptw	aiguptw	Ai/)guptoj			
2	20	V-	-PAPNSM-	566721	λέγων	λεγων	λεγων	λέγω	le/gwn	legwn	legwn	le/gw			·
2	20	V-	-APPNSM-	4803521	Ἐγερθεὶς	ἐγερθεις	εγερθεις	ἐγείρω	E)gerqei\j	e)gerqeij	egerqeij	e)gei/rw			
2	20	V-	2AAD-S--	633537	παράλαβε	παραλαβε	παραλαβε	παραλαμβάνω	para/labe	paralabe	paralabe	paralamba/nw			
2	20	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
2	20	N-	----ASN-	17666	παιδίον	παιδιον	παιδιον	παιδίον	paidi/on	paidion	paidion	paidi/on			
2	20	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	20	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
2	20	N-	----ASF-	13570	μητέρα	μητερα	μητερα	μήτηρ	mhte/ra	mhtera	mhtera	mh/thr			
2	20	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
2	20	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	20	V-	2PMD-S--	636097	πορεύου	πορευου	πορευου	πορεύομαι	poreu/ou	poreuou	poreuou	poreu/omai			
2	20	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
2	20	N-	----ASF-	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~			
2	20	N-	----GSM-	9538	Ἰσραήλ	ἰσραηλ	ισραηλ	Ἰσραήλ	I)srah/l	i)srahl	israhl	I)srah/l			,
2	20	V-	3XAI-P--	896129	τεθνήκασιν	τεθνηκασιν	τεθνηκασιν	θνῄσκω	teqnh/kasin	teqnhkasin	teqnhkasin	qnh/|skw			
2	20	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
2	20	RA	----NPM-	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(			
2	20	V-	-PAPNPM-	828865	ζητοῦντες	ζητουντες	ζητουντες	ζητέω	zhtou~ntej	zhtountej	zhtountej	zhte/w			
2	20	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
2	20	N-	----ASF-	13570	ψυχὴν	ψυχην	ψυχην	ψυχή	yuxh\n	yuxhn	yuxhn	yuxh/			
2	20	RA	----GSN-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
2	20	N-	----GSN-	17730	παιδίου	παιδιου	παιδιου	παιδίον	paidi/ou	paidiou	paidiou	paidi/on			.
2	21	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
2	21	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
2	21	V-	-APPNSM-	4803521	ἐγερθεὶς	ἐγερθεις	εγερθεις	ἐγείρω	e)gerqei\j	e)gerqeij	egerqeij	e)gei/rw			
2	21	V-	3AAI-S--	633473	παρέλαβε	παρελαβε	παρελαβε	παραλαμβάνω	pare/labe	parelabe	parelabe	paralamba/nw			
2	21	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
2	21	N-	----ASN-	17666	παιδίον	παιδιον	παιδιον	παιδίον	paidi/on	paidion	paidion	paidi/on			
2	21	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	21	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
2	21	N-	----ASF-	13570	μητέρα	μητερα	μητερα	μήτηρ	mhte/ra	mhtera	mhtera	mh/thr			
2	21	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
2	21	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	21	V-	3AAI-S--	633473	εἰσῆλθεν	εἰσηλθεν	εισηλθεν	εἰσέρχομαι	ei)sh~lqen	ei)shlqen	eishlqen	ei)se/rxomai			
2	21	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
2	21	N-	----ASF-	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~			
2	21	N-	----GSM-	9538	Ἰσραήλ	ἰσραηλ	ισραηλ	Ἰσραήλ	I)srah/l	i)srahl	israhl	I)srah/l			.
2	22	V-	-AAPNSM-	568257	ἀκούσας	ἀκουσας	ακουσας	ἀκούω	a)kou/saj	a)kousaj	akousaj	a)kou/w			
2	22	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
2	22	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
2	22	N-	----NSM-	9346	Ἀρχέλαος	ἀρχελαος	αρχελαος	Ἀρχέλαος	A)rxe/laoj	a)rxelaoj	arxelaoj	A)rxe/laoj			
2	22	V-	3PAI-S--	631937	βασιλεύει	βασιλευει	βασιλευει	βασιλεύω	basileu/ei	basileuei	basileuei	basileu/w			
2	22	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
2	22	N-	----GSF-	13634	Ἰουδαίας	ἰουδαιας	ιουδαιας	Ἰουδαία	I)oudai/aj	i)oudaiaj	ioudaiaj	I)oudai/a			
2	22	P-	--------	7	ἀντὶ	ἀντι	αντι	ἀντί	a)nti\	a)nti	anti	a)nti/			
2	22	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
2	22	N-	----GSM-	9538	πατρὸς	πατρος	πατρος	πατήρ	patro\j	patroj	patroj	path/r			
2	22	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
2	22	N-	----GSM-	9538	Ἡρῴδου	ἡρωδου	ηρωδου	Ἡρῴδης	H(rw/|dou	h(rwdou	hrwdou	H(rw/|dhj			
2	22	V-	3API-S--	2673281	ἐφοβήθη	ἐφοβηθη	εφοβηθη	φοβέομαι	e)fobh/qh	e)fobhqh	efobhqh	fobe/omai			
2	22	D-	--------	8	ἐκεῖ	ἐκει	εκει	ἐκεῖ	e)kei~	e)kei	ekei	e)kei~			
2	22	V-	-AAN----	306049	ἀπελθεῖν	ἀπελθειν	απελθειν	ἀπέρχομαι	a)pelqei~n	a)pelqein	apelqein	a)pe/rxomai			·
2	22	V-	-APPNSM-	4803521	χρηματισθεὶς	χρηματισθεις	χρηματισθεις	χρηματίζω	xrhmatisqei\j	xrhmatisqeij	xrhmatisqeij	xrhmati/zw			
2	22	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
2	22	P-	--------	7	κατ	κατ	κατ	κατά	kat	kat	kat	kata/			
2	22	N-	----ASN-	17666	ὄναρ	ὀναρ	οναρ	ὄναρ	o/)nar	o)nar	onar	o/)nar			
2	22	V-	3AAI-S--	633473	ἀνεχώρησεν	ἀνεχωρησεν	ανεχωρησεν	ἀναχωρέω	a)nexw/rhsen	a)nexwrhsen	anexwrhsen	a)naxwre/w			
2	22	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
2	22	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
2	22	N-	----APN-	18178	μέρη	μερη	μερη	μέρος	me/rh	merh	merh	me/roj			
2	22	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
2	22	N-	----GSF-	13634	Γαλιλαίας	γαλιλαιας	γαλιλαιας	Γαλιλαία	Galilai/aj	galilaiaj	galilaiaj	Galilai/a			,
2	23	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
2	23	V-	-AAPNSM-	568257	ἐλθὼν	ἐλθων	ελθων	ἔρχομαι	e)lqw\n	e)lqwn	elqwn	e/)rxomai			
2	23	V-	3AAI-S--	633473	κατῴκησεν	κατωκησεν	κατωκησεν	κατοικέω	katw/|khsen	katwkhsen	katwkhsen	katoike/w			
2	23	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
2	23	N-	----ASF-	13570	πόλιν	πολιν	πολιν	πόλις	po/lin	polin	polin	po/lij			
2	23	V-	-PPPASF-	6964673	λεγομένην	λεγομενην	λεγομενην	λέγω	legome/nhn	legomenhn	legomenhn	le/gw			
2	23	N-	----ASF-	13570	Ναζαρέτ	ναζαρετ	ναζαρετ	Ναζαρέτ	Nazare/t	nazaret	nazaret	Nazare/t			,
2	23	C-	--------	4	ὅπως	ὁπως	οπως	ὅπως	o/(pwj	o(pwj	opwj	o/(pwj			
2	23	V-	3APS-S--	2673409	πληρωθῇ	πληρωθη	πληρωθη	πληρόω	plhrwqh~|	plhrwqh	plhrwqh	plhro/w			
2	23	RA	----NSN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
2	23	V-	-APPNSN-	8997825	ῥηθὲν	ῥηθεν	ρηθεν	λέγω	r(hqe\n	r(hqen	rhqen	le/gw			
2	23	P-	--------	7	διὰ	δια	δια	διά	dia\	dia	dia	dia/			
2	23	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
2	23	N-	----GPM-	10050	προφητῶν	προφητων	προφητων	προφήτης	profhtw~n	profhtwn	profhtwn	profh/thj			
2	23	D-	--------	8	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
2	23	N-	----NSM-	9346	Ναζωραῖος	ναζωραιος	ναζωραιος	Ναζωραῖος	Nazwrai~oj	nazwraioj	nazwraioj	Nazwrai~oj			
2	23	V-	3FPI-S--	2672769	κληθήσεται	κληθησεται	κληθησεται	καλέω	klhqh/setai	klhqhsetai	klhqhsetai	kale/w			.
3	1	P-	--------	7	Ἐν	ἐν	εν	ἐν	E)n	e)n	en	e)n			
3	1	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
3	1	RA	----DPF-	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(			
3	1	N-	----DPF-	14210	ἡμέραις	ἡμεραις	ημεραις	ἡμέρα	h(me/raij	h(meraij	hmeraij	h(me/ra			
3	1	RD	----DPF-	11	ἐκείναις	ἐκειναις	εκειναις	ἐκεῖνος	e)kei/naij	e)keinaij	ekeinaij	e)kei~noj			
3	1	V-	3PMI-S--	636033	παραγίνεται	παραγινεται	παραγινεται	παραγίνομαι	paragi/netai	paraginetai	paraginetai	paragi/nomai			
3	1	N-	----NSM-	9346	Ἰωάννης	ἰωαννης	ιωαννης	Ἰωάννης	I)wa/nnhj	i)wannhj	iwannhj	I)wa/nnhj			
3	1	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
3	1	N-	----NSM-	9346	βαπτιστὴς	βαπτιστης	βαπτιστης	βαπτιστής	baptisth\j	baptisthj	baptisthj	baptisth/j			
3	1	V-	-PAPNSM-	566721	κηρύσσων	κηρυσσων	κηρυσσων	κηρύσσω	khru/sswn	khrusswn	khrusswn	khru/ssw			
3	1	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
3	1	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
3	1	A-	----DSF-	13699	ἐρήμῳ	ἐρημω	ερημω	ἔρημος	e)rh/mw|	e)rhmw	erhmw	e/)rhmoj			
3	1	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
3	1	N-	----GSF-	13634	Ἰουδαίας	ἰουδαιας	ιουδαιας	Ἰουδαία	I)oudai/aj	i)oudaiaj	ioudaiaj	I)oudai/a			
3	2	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
3	2	V-	-PAPNSM-	566721	λέγων	λεγων	λεγων	λέγω	le/gwn	legwn	legwn	le/gw			·
3	2	V-	2PAD-P--	894145	Μετανοεῖτε	μετανοειτε	μετανοειτε	μετανοέω	Metanoei~te	metanoeite	metanoeite	metanoe/w			,
3	2	V-	3XAI-S--	633985	ἤγγικεν	ἠγγικεν	ηγγικεν	ἐγγίζω	h/)ggiken	h)ggiken	hggiken	e)ggi/zw			
3	2	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
3	2	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
3	2	N-	----NSF-	13442	βασιλεία	βασιλεια	βασιλεια	βασιλεία	basilei/a	basileia	basileia	basilei/a			
3	2	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
3	2	N-	----GPM-	10050	οὐρανῶν	οὐρανων	ουρανων	οὐρανός	ou)ranw~n	ou)ranwn	ouranwn	ou)rano/j			.
3	3	RD	----NSM-	11	οὗτος	οὑτος	ουτος	οὗτος	ou~(toj	ou(toj	outoj	ou~(toj			
3	3	C-	--------	4	γάρ	γαρ	γαρ	γάρ	ga/r	gar	gar	ga/r			
3	3	V-	3PAI-S--	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/			
3	3	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
3	3	V-	-APPNSM-	4803521	ῥηθεὶς	ῥηθεις	ρηθεις	λέγω	r(hqei\j	r(hqeij	rhqeij	le/gw			
3	3	P-	--------	7	διὰ	δια	δια	διά	dia\	dia	dia	dia/			
3	3	N-	----GSM-	9538	Ἠσαΐου	ἠσαϊου	ησαιου	Ἠσαΐας	H)sai/:ou	h)sai:ou	hsaiou	H)sai/:aj			
3	3	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
3	3	N-	----GSM-	9538	προφήτου	προφητου	προφητου	προφήτης	profh/tou	profhtou	profhtou	profh/thj			
3	3	V-	-PAPGSM-	566721	λέγοντος	λεγοντος	λεγοντος	λέγω	le/gontoj	legontoj	legontoj	le/gw			·
3	3	N-	----NSF-	13442	Φωνὴ	φωνη	φωνη	φωνή	Fwnh\	fwnh	fwnh	fwnh/			
3	3	V-	-PAPGSM-	566721	βοῶντος	βοωντος	βοωντος	βοάω	bow~ntoj	bowntoj	bowntoj	boa/w			
3	3	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
3	3	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
3	3	A-	----DSF-	13699	ἐρήμῳ	ἐρημω	ερημω	ἔρημος	e)rh/mw|	e)rhmw	erhmw	e/)rhmoj			·
3	3	V-	2AAD-P--	895681	Ἑτοιμάσατε	ἑτοιμασατε	ετοιμασατε	ἑτοιμάζω	E(toima/sate	e(toimasate	etoimasate	e(toima/zw			
3	3	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
3	3	N-	----ASF-	13570	ὁδὸν	ὁδον	οδον	ὁδός	o(do\n	o(don	odon	o(do/j			
3	3	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj			,
3	3	A-	----APF-	14083	εὐθείας	εὐθειας	ευθειας	εὐθύς	eu)qei/aj	eu)qeiaj	euqeiaj	eu)qu/j			
3	3	V-	2PAD-P--	894145	ποιεῖτε	ποιειτε	ποιειτε	ποιέω	poiei~te	poieite	poieite	poie/w			
3	3	RA	----APF-	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(			
3	3	N-	----APF-	14082	τρίβους	τριβους	τριβους	τρίβος	tri/bouj	tribouj	tribouj	tri/boj			
3	3	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			.
3	4	RP	----NSM-	13	αὐτὸς	αὐτος	αυτος	αὐτός	au)to\j	au)toj	autoj	au)to/j			
3	4	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
3	4	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
3	4	N-	----NSM-	9346	Ἰωάννης	ἰωαννης	ιωαννης	Ἰωάννης	I)wa/nnhj	i)wannhj	iwannhj	I)wa/nnhj			
3	4	V-	3IAI-S--	632449	εἶχεν	εἰχεν	ειχεν	ἔχω	ei~)xen	ei)xen	eixen	e/)xw			
3	4	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
3	4	N-	----ASN-	17666	ἔνδυμα	ἐνδυμα	ενδυμα	ἔνδυμα	e/)nduma	e)nduma	enduma	e/)nduma			
3	4	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
3	4	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
3	4	N-	----GPF-	14146	τριχῶν	τριχων	τριχων	θρίξ	trixw~n	trixwn	trixwn	qri/c			
3	4	N-	----GSF-	13634	καμήλου	καμηλου	καμηλου	κάμηλος	kamh/lou	kamhlou	kamhlou	ka/mhloj			
3	4	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
3	4	N-	----ASF-	13570	ζώνην	ζωνην	ζωνην	ζώνη	zw/nhn	zwnhn	zwnhn	zw/nh			
